"scenario","region","year","age","sex","cardio_deaths","allcause_deaths","pop","n_countries","cardio_mortality_rate","cardio_mortality_rate_100k","allcause_mortality_rate","allcause_mortality_rate_100k","cardio_share"
"historical","High-Income",1998,"70-74","Male",335442.694403592,789740.218812389,18223615.8026551,71,0.0184070328323493,1840.70328323493,0.0433360880389789,4333.6088038979,0.424750679290503
"historical","High-Income",1998,"75-79","Female",392913.781153724,786738.082946078,19273643.6482598,71,0.0203860665022309,2038.60665022309,0.0408193747536218,4081.93747536218,0.499421331788579
"historical","High-Income",1998,"75-79","Male",332193.044598238,762881.012863616,11732873.2180461,71,0.028313017487251,2831.3017487251,0.0650208178922656,6502.08178922656,0.435445422021044
"historical","High-Income",1998,"80-84","Female",477076.623779277,893594.260329743,13057243.4185941,71,0.0365373156098093,3653.73156098093,0.0684366701058225,6843.66701058225,0.533885058307371
"historical","High-Income",1998,"80-84","Male",302028.405330934,664727.840836304,6735984.53096095,71,0.0448380491289291,4483.80491289291,0.0986831008564496,9868.31008564496,0.454364007006156
"historical","High-Income",1998,"85-89","Female",558553.406995224,997531.491383915,8099566.8100367,71,0.068960898785733,6896.0898785733,0.123158622526307,12315.8622526307,0.559935612880071
"historical","High-Income",1998,"85-89","Male",260381.669753426,546536.536038045,3304247.24806751,71,0.0788021144318757,7880.21144318757,0.165404249442195,16540.4249442195,0.476421341637992
"historical","High-Income",1998,"90-94","Female",344075.207904687,614181.197930022,3066539.28800165,71,0.112203097886578,11220.3097886578,0.200284796719582,20028.4796719582,0.560217748547701
"historical","High-Income",1998,"90-94","Male",120886.432398764,247137.381961228,966111.551985326,71,0.125126784945638,12512.6784945638,0.255806259073674,25580.6259073674,0.489146690150377
"historical","High-Income",1998,"95+","Female",137447.896657999,250818.690458893,737699.047925692,71,0.186319742508119,18631.9742508119,0.340001374766798,34000.1374766798,0.547997026882354
"historical","High-Income",1998,"95+","Male",32489.5424371922,67646.456723733,171895.553211453,71,0.189007463137956,18900.7463137956,0.393532325065555,39353.2325065555,0.480284467372459
"historical","High-Income",1999,"0-4","Female",1141.99147700869,62689.1414932383,35602583.1465146,71,3.20760848253363e-05,3.20760848253363,0.00176080317642276,176.080317642276,0.0182167349848278
"historical","High-Income",1999,"0-4","Male",1170.3774440356,80419.900581662,37474066.0146607,71,3.12316641481531e-05,3.12316641481531,0.00214601480795278,214.601480795278,0.0145533311477692
"historical","High-Income",1999,"5-9","Female",266.770434103834,7453.7962995839,38535082.2937642,71,6.92279393800601e-06,0.692279393800601,0.000193428840835513,19.3428840835513,0.0357898744990825
"historical","High-Income",1999,"5-9","Male",308.73415978206,10923.973199444,40600566.6410893,71,7.6041835206706e-06,0.76041835206706,0.000269059624118362,26.9059624118362,0.0282620759082211
"historical","High-Income",1999,"10-14","Female",365.645258310147,8015.26421751317,41065621.2972422,71,8.90392612505541e-06,0.890392612505541,0.000195181856850451,19.5181856850451,0.0456186157296251
"historical","High-Income",1999,"10-14","Male",470.171308033049,13112.466757668,43165580.6681773,71,1.08922734446075e-05,1.08922734446075,0.000303771351032347,30.3771351032347,0.0358568160150415
"historical","High-Income",1999,"15-19","Female",892.252543676162,17223.2643367477,41606381.166438,71,2.1445088918137e-05,2.1445088918137,0.000413957279001253,41.3957279001253,0.0518050774946563
"historical","High-Income",1999,"15-19","Male",1641.03399434606,44793.254627109,43568042.9850504,71,3.76660020031e-05,3.76660020031,0.00102812179657643,102.812179657643,0.0366357391979483
"historical","High-Income",1999,"20-24","Female",1413.18721439172,20560.0763549711,42061687.5884464,71,3.35979675427931e-05,3.35979675427931,0.000488807690175003,48.8807690175003,0.0687345314284321
"historical","High-Income",1999,"20-24","Male",3160.59691513557,69760.246136311,43751257.4162834,71,7.22401389533378e-05,7.22401389533379,0.00159447408499733,159.447408499733,0.0453065619774303
"historical","High-Income",1999,"25-29","Female",2240.31352656602,24045.4999260756,44010413.0859455,71,5.09041694789604e-05,5.09041694789604,0.000546359332713341,54.6359332713341,0.0931697628850945
"historical","High-Income",1999,"25-29","Male",5492.6329567625,75525.325153663,45785673.4625898,71,0.000119964009293221,11.9964009293221,0.00164954055367063,164.954055367063,0.0727257108206717
"historical","High-Income",1999,"30-34","Female",3881.24993187774,32538.3168941357,45165403.4545631,71,8.59341361974618e-05,8.59341361974618,0.000720425688810011,72.0425688810011,0.119282443050312
"historical","High-Income",1999,"30-34","Male",10259.2114248242,89406.702049657,46973077.541399,71,0.000218406201207115,21.8406201207115,0.00190336053606153,190.336053606153,0.114747677630768
"historical","High-Income",1999,"35-39","Female",7717.9230247689,51901.8499463629,46661661.3330319,71,0.000165401805342609,16.5401805342609,0.00111230180117101,111.230180117101,0.148702272322564
"historical","High-Income",1999,"35-39","Male",22601.502904324,132055.773191374,47929706.5448487,71,0.000471555211446482,47.1555211446482,0.00275519678109873,275.519678109873,0.171151191334665
"historical","High-Income",1999,"40-44","Female",14391.4039636476,77748.0807517811,45432506.2579281,71,0.000316764474359947,31.6764474359947,0.00171128751538363,171.128751538363,0.18510301250514
"historical","High-Income",1999,"40-44","Male",44444.8063505529,188638.756780696,45979334.7130038,71,0.000966625694520611,96.6625694520611,0.00410268565124205,410.268565124205,0.235608032564711
"historical","High-Income",1999,"45-49","Female",23828.4493840954,109808.017468228,42307780.6279728,71,0.000563216718778688,56.3216718778688,0.00259545681286874,259.545681286874,0.21700099804634
"historical","High-Income",1999,"45-49","Male",72059.9877233947,251494.327736613,42030126.8837193,71,0.00171448418232846,171.448418232846,0.00598366805868558,598.366805868558,0.28652728819738
"historical","High-Income",1999,"50-54","Female",33681.0426554037,139488.287463321,38181617.5289516,71,0.000882127181486345,88.2127181486345,0.00365328387037433,365.328387037433,0.241461439292961
"historical","High-Income",1999,"50-54","Male",94298.6162412207,293207.242895889,37067005.8493577,71,0.00254400413738448,254.400413738448,0.00791019496118728,791.019496118728,0.321610800981147
"historical","High-Income",1999,"55-59","Female",51221.0467285729,183332.887420402,31878824.2258802,71,0.00160674202930578,160.674202930578,0.00575093002556746,575.093002556746,0.279388207153022
"historical","High-Income",1999,"55-59","Male",124918.116543021,365033.656548434,29865047.2064428,71,0.00418275302494992,418.275302494992,0.0122227717915572,1222.27717915572,0.342209860110382
"historical","High-Income",1999,"60-64","Female",98602.415236461,280982.18637727,31131891.5621996,71,0.00316724780566126,316.724780566126,0.00902554172835548,902.554172835548,0.350920521004378
"historical","High-Income",1999,"60-64","Male",201801.275832372,526409.829300045,27663422.4996794,71,0.00729487740841578,729.487740841578,0.019029092633283,1902.9092633283,0.383353928061531
"historical","High-Income",1999,"65-69","Female",162466.425210958,406314.691684356,28081390.3738935,71,0.00578555488342196,578.555488342196,0.0144691799898233,1446.91799898233,0.399853681237718
"historical","High-Income",1999,"65-69","Male",262415.589419425,658890.982038185,23110154.6095916,71,0.0113549906459956,1135.49906459956,0.0285108859360343,2851.08859360343,0.398268600683651
"historical","High-Income",1999,"70-74","Female",299534.778636881,639235.184267948,25914657.9076018,71,0.0115585079187565,1155.85079187565,0.0246669350815715,2466.69350815715,0.468583059895096
"historical","High-Income",1999,"70-74","Male",346902.534354299,814775.129922505,18727152.0901645,71,0.0185240410652985,1852.40410652985,0.0435076901175178,4350.76901175178,0.425764755960695
"historical","High-Income",1999,"75-79","Female",412562.188267627,830194.583270057,20212234.8645299,71,0.0204115077344379,2041.15077344379,0.041073863866828,4107.3863866828,0.496946374478359
"historical","High-Income",1999,"75-79","Male",344810.963347869,799561.454493409,12316220.3060975,71,0.0279964920063308,2799.64920063308,0.0649193855437581,6491.93855437581,0.431250107681012
"historical","High-Income",1999,"80-84","Female",461639.878021016,874164.785241206,12819595.6759874,71,0.0360104865776478,3601.04865776478,0.0681897313562407,6818.97313562407,0.528092512779083
"historical","High-Income",1999,"80-84","Male",292679.496382903,652791.430019756,6685458.1864896,71,0.043778524705213,4377.8524705213,0.0976434840829547,9764.34840829547,0.448350702726054
"historical","High-Income",1999,"85-89","Female",568383.179942638,1023788.19785332,8287350.16278551,71,0.0685844291333281,6858.44291333281,0.123536254380883,12353.6254380883,0.555176530784808
"historical","High-Income",1999,"85-89","Male",264669.757719103,561549.52397949,3405145.50703203,71,0.0777264164402162,7772.64164402162,0.164912049373462,16491.2049373462,0.471320420402973
"historical","High-Income",1999,"90-94","Female",364265.126663156,654759.232925446,3198995.044274,71,0.113868612367864,11386.8612367864,0.204676538682804,20467.6538682804,0.556334463640366
"historical","High-Income",1999,"90-94","Male",126378.320523387,261159.586420488,1005355.45558475,71,0.125705112377273,12570.5112377273,0.259768408247795,25976.8408247795,0.483912240234242
"historical","High-Income",1999,"95+","Female",147875.835547788,270569.135276107,776879.515935615,71,0.190345906301439,19034.5906301439,0.348276830224123,34827.6830224123,0.546536231476978
"historical","High-Income",1999,"95+","Male",34494.6980089134,72495.131854118,182187.896559179,71,0.189335837672996,18933.5837672996,0.3979140943129,39791.40943129,0.475820887922889
"historical","High-Income",2000,"0-4","Female",1075.0569561821,59849.9496695725,35129795.3654039,71,3.06024258040746e-05,3.06024258040746,0.00170368056651173,170.368056651173,0.0179625373474399
"historical","High-Income",2000,"0-4","Male",1101.20849049812,77138.413919817,36964147.6155191,71,2.97912588693317e-05,2.97912588693317,0.00208684411506438,208.684411506438,0.0142757471218269
"historical","High-Income",2000,"5-9","Female",250.161807569161,6854.66290784586,38109844.0883728,71,6.56423067460107e-06,0.656423067460107,0.000179865939413202,17.9865939413202,0.036495129072332
"historical","High-Income",2000,"5-9","Male",287.804388731092,10039.946968437,40171404.6913634,71,7.16440938379652e-06,0.716440938379653,0.000249927704683813,24.9927704683813,0.0286659271842644
"historical","High-Income",2000,"10-14","Female",351.801392283033,7641.70096360356,41062318.8162025,71,8.56749941126602e-06,0.856749941126602,0.000186100083578044,18.6100083578044,0.0460370530015003
"historical","High-Income",2000,"10-14","Male",468.26662263026,12667.523214134,43187357.4858364,71,1.08426782718492e-05,1.08426782718492,0.000293315543056516,29.3315543056516,0.0369659178605478
"historical","High-Income",2000,"15-19","Female",865.878675752902,16691.9637713778,41733981.0150126,71,2.0747569599014e-05,2.0747569599014,0.000399960975814249,39.9960975814249,0.0518739848475858
"historical","High-Income",2000,"15-19","Male",1633.21583517248,44012.536031205,43711543.1865149,71,3.73634906505962e-05,3.73634906505962,0.00100688588923539,100.688588923539,0.037107969284354
"historical","High-Income",2000,"20-24","Female",1402.96794000183,20407.0223230319,41869179.3052344,71,3.3508369719261e-05,3.3508369719261,0.000487399625730916,48.7399625730916,0.068749272568708
"historical","High-Income",2000,"20-24","Male",3326.49086348772,70930.323955332,43542244.6197575,71,7.63968622320015e-05,7.63968622320015,0.00162900017155172,162.900017155172,0.0468980074810113
"historical","High-Income",2000,"25-29","Female",2279.7908699722,23838.9820342476,44013074.3511201,71,5.17980373691887e-05,5.17980373691887,0.000541634102722954,54.1634102722954,0.0956328951755156
"historical","High-Income",2000,"25-29","Male",5869.14511208557,77216.883102042,45725721.6825719,71,0.000128355439698234,12.8355439698234,0.00168869687039784,168.869687039784,0.0760085732070991
"historical","High-Income",2000,"30-34","Female",3966.37114160804,32206.6811261455,44865032.1652483,71,8.84067379468039e-05,8.84067379468039,0.000717857083162692,71.7857083162692,0.12315367504254
"historical","High-Income",2000,"30-34","Male",10649.48568269,89928.003763401,46658502.2229779,71,0.000228243196316007,22.8243196316007,0.00192736584928597,192.736584928597,0.118422351625959
"historical","High-Income",2000,"35-39","Female",7745.92061166621,51446.997295705,46816342.0133382,71,0.000165453349803779,16.5453349803779,0.00109891108709535,109.891108709535,0.150561179832217
"historical","High-Income",2000,"35-39","Male",22840.2123557957,131842.097437893,48101843.2168081,71,0.000474830293983717,47.4830293983717,0.00274089491422698,274.089491422698,0.173239145915098
"historical","High-Income",2000,"40-44","Female",14748.0061284233,79075.2825862358,46010487.5266089,71,0.000320535750026431,32.0535750026431,0.00171863605097653,171.863605097653,0.18650589218369
"historical","High-Income",2000,"40-44","Male",46096.997902492,193903.727235894,46570038.4266603,71,0.000989842384929245,98.9842384929245,0.00416370125056389,416.370125056389,0.23773136576386
"historical","High-Income",2000,"45-49","Female",24441.4081356862,112093.209064048,42899445.3974008,71,0.000569737158820404,56.9737158820404,0.00261292909560178,261.292909560178,0.218045395789505
"historical","High-Income",2000,"45-49","Male",74942.6565052731,259983.891193551,42617534.8981441,71,0.00175849346247703,175.849346247703,0.00610039721478289,610.039721478289,0.288258846197053
"historical","High-Income",2000,"50-54","Female",36912.2337128066,150388.46224177,39661288.6251991,71,0.000930686697087148,93.0686697087148,0.00379181986906548,379.181986906548,0.245445914949679
"historical","High-Income",2000,"50-54","Male",104287.166805762,320943.275731564,38530745.6825097,71,0.00270659612105825,270.659612105825,0.00832953710203565,832.953710203565,0.324939560014299
"historical","High-Income",2000,"55-59","Female",47974.8774840448,177026.004837365,31724492.9928255,71,0.0015122346476867,151.22346476867,0.00558010509032876,558.010509032876,0.27100468955462
"historical","High-Income",2000,"55-59","Male",118041.21129428,349837.943564538,29771323.9791243,71,0.00396492985589256,396.492985589256,0.0117508359322496,1175.08359322496,0.337416833896132
"historical","High-Income",2000,"60-64","Female",100198.971744552,284753.293126894,31583568.2226369,71,0.00317250321554031,317.250321554031,0.00901586835026457,901.586835026457,0.351879940155428
"historical","High-Income",2000,"60-64","Male",206097.320295934,534146.345683051,28115597.1713899,71,0.00733035542654794,733.035542654794,0.018998221607279,1899.8221607279,0.385844295222843
"historical","High-Income",2000,"65-69","Female",154339.662157158,392721.0453973,27913352.9507432,71,0.00552924123553021,552.924123553021,0.0140692895651163,1406.92895651163,0.393000741788664
"historical","High-Income",2000,"65-69","Male",250736.254032875,636883.363634428,23159344.0200326,71,0.010826569777451,1082.6569777451,0.0275000605839064,2750.00605839064,0.393692579127876
"historical","High-Income",2000,"70-74","Female",290945.765124556,626506.402479011,26215455.5878965,71,0.0110982532479383,1109.82532479383,0.0238983602775252,2389.83602775252,0.464393921551828
"historical","High-Income",2000,"70-74","Male",345523.866843538,814934.441232931,19230338.5458034,71,0.0179676434723475,1796.76434723475,0.0423775400153198,4237.75400153198,0.423989770662764
"historical","High-Income",2000,"75-79","Female",414571.532138622,837804.526154994,21150650.7192834,71,0.0196008878233071,1960.08878233071,0.0396112884314786,3961.12884314786,0.494830857552477
"historical","High-Income",2000,"75-79","Male",344322.862894307,805898.524786211,12899389.9469574,71,0.02669295713287,2669.295713287,0.0624757083939695,6247.57083939695,0.427253372855657
"historical","High-Income",2000,"80-84","Female",442112.824328354,855080.96603175,12581966.6654856,71,0.0351386103685319,3513.86103685319,0.0679608354373866,6796.08354373866,0.517042060215778
"historical","High-Income",2000,"80-84","Male",286025.924608578,648750.561837086,6634862.95061136,71,0.0431095452517557,4310.95452517557,0.0977790448222157,9777.90448222157,0.440887363239624
"historical","High-Income",2000,"85-89","Female",555281.505384366,1012360.22544915,8474889.2831943,71,0.0655207975973785,6552.07975973785,0.119454094516215,11945.4094516215,0.548501898262556
"historical","High-Income",2000,"85-89","Male",259631.111838053,557324.04022151,3505811.55302013,71,0.0740573496069377,7405.73496069377,0.15897147687285,15897.147687285,0.465853064107663
"historical","High-Income",2000,"90-94","Female",366406.650271979,664771.783158783,3331407.0837769,71,0.109985552968379,10998.5552968379,0.199546848055901,19954.6848055901,0.551176598577833
"historical","High-Income",2000,"90-94","Male",128407.819347858,267398.726981451,1044589.31629521,71,0.122926606030468,12292.6606030468,0.255984550875764,25598.4550875764,0.480211034650008
"historical","High-Income",2000,"95+","Female",149056.319603758,274538.318775759,816030.566129832,71,0.182660216161612,18266.0216161612,0.336431415893899,33643.1415893899,0.54293448094401
"historical","High-Income",2000,"95+","Male",35264.405610701,74251.661570397,192391.500121891,71,0.183295029085791,18329.5029085791,0.385940447074607,38594.0447074607,0.474930861678662
"historical","High-Income",2001,"0-4","Female",1035.32048300732,57472.1442116536,35122544.9762257,71,2.94773765314592e-05,2.94773765314592,0.0016363319984516,163.63319984516,0.0180143006183052
"historical","High-Income",2001,"0-4","Male",1061.9533327357,74227.050169176,36950654.581641,71,2.87397705063479e-05,2.87397705063479,0.00200881556794005,200.881556794005,0.014306823864283
"historical","High-Income",2001,"5-9","Female",243.463121741987,6425.98329547668,37580767.0448845,71,6.47839682067179e-06,0.647839682067179,0.000170991275611853,17.0991275611853,0.0378872945271058
"historical","High-Income",2001,"5-9","Male",269.597991717314,9317.600856273,39596582.2262686,71,6.80861772808415e-06,0.680861772808415,0.000235313260195766,23.5313260195766,0.0289342713726366
"historical","High-Income",2001,"10-14","Female",343.361281632069,7359.84119883685,40605154.2366715,71,8.45610090853863e-06,0.845610090853863,0.000181253866342662,18.1253866342662,0.0466533546520452
"historical","High-Income",2001,"10-14","Male",454.324694414129,12116.164067983,42728287.5891336,71,1.06328785928147e-05,1.06328785928147,0.000283563062121504,28.3563062121504,0.0374974036225445
"historical","High-Income",2001,"15-19","Female",837.30850618912,16204.8717592754,41748722.726203,71,2.00559071394918e-05,2.00559071394918,0.000388152515839835,38.8152515839835,0.0516701717006714
"historical","High-Income",2001,"15-19","Male",1574.28529618563,42112.359730021,43778592.3626565,71,3.59601625183478e-05,3.59601625183478,0.000961939556693996,96.1939556693996,0.0373829751236513
"historical","High-Income",2001,"20-24","Female",1388.37358150891,20261.2864551337,42074473.4804463,71,3.29980025098626e-05,3.29980025098626,0.000481557694704128,48.1557694704128,0.0685234663940667
"historical","High-Income",2001,"20-24","Male",3164.59265118389,68665.72865098,43825610.1320873,71,7.22087528649579e-05,7.22087528649579,0.00156679458526707,156.679458526707,0.0460869303123418
"historical","High-Income",2001,"25-29","Female",2274.56633705428,23778.9667192962,43871962.8442852,71,5.18455566970506e-05,5.18455566970506,0.000542008270833354,54.2008270833354,0.095654548993019
"historical","High-Income",2001,"25-29","Male",5761.15719349199,75950.986327812,45608619.9177681,71,0.000126317288352055,12.6317288352055,0.00166527701265136,166.527701265136,0.0758536191831172
"historical","High-Income",2001,"30-34","Female",4050.78192348852,32554.5173085334,44920341.7535144,71,9.017700590338e-05,9.017700590338,0.000724716599156025,72.4716599156025,0.124430716791083
"historical","High-Income",2001,"30-34","Male",10776.4475627752,89961.733466704,46739180.7707235,71,0.000230565606522683,23.0565606522683,0.0019247605966396,192.47605966396,0.119789238685176
"historical","High-Income",2001,"35-39","Female",7721.20283040876,50831.6808884288,46568233.4296566,71,0.000165804074188727,16.5804074188727,0.00109155269901342,109.155269901342,0.151897452444198
"historical","High-Income",2001,"35-39","Male",22437.0650332625,128999.65245404,47913289.9083883,71,0.000468284792719575,46.8284792719575,0.00269235639424242,269.235639424242,0.173931205289537
"historical","High-Income",2001,"40-44","Female",15160.2214546316,80431.2482990854,46206472.5330072,71,0.000328097355707083,32.8097355707083,0.00174069224266427,174.069224266427,0.188486711013834
"historical","High-Income",2001,"40-44","Male",46758.1096449907,196123.289013499,46842237.83109,71,0.000998204010098692,99.8204010098692,0.00418688982624414,418.688982624414,0.23841181677191
"historical","High-Income",2001,"45-49","Female",25218.8447093793,114909.311910076,43477974.5127864,71,0.000580037248560479,58.0037248560479,0.00264293158082336,264.293158082336,0.21946737205349
"historical","High-Income",2001,"45-49","Male",76613.8376368368,265915.882008736,43232842.45525,71,0.00177212122279814,177.212122279814,0.00615078414712111,615.078414712111,0.288113056873827
"historical","High-Income",2001,"50-54","Female",39688.2692701047,159726.871421122,40238751.679989,71,0.000986319595243357,98.6319595243357,0.00396947879226967,396.947879226967,0.248475844527538
"historical","High-Income",2001,"50-54","Male",111513.291994587,342058.805113975,39080401.8527034,71,0.00285343258277866,285.343258277866,0.00875269416121198,875.269416121198,0.326006202230142
"historical","High-Income",2001,"55-59","Female",46255.9686493113,173789.024884206,33190284.1334357,71,0.00139365991756345,139.365991756345,0.00523614152218516,523.614152218516,0.266161621426504
"historical","High-Income",2001,"55-59","Male",113941.093450355,340191.453674212,31204218.3443805,71,0.00365146443320135,365.146443320135,0.0109020982329934,1090.20982329934,0.334932263052886
"historical","High-Income",2001,"60-64","Female",99659.2301817307,284796.042717677,31451723.7057851,71,0.0031686412838289,316.86412838289,0.00905502176547776,905.502176547776,0.349931934554739
"historical","High-Income",2001,"60-64","Male",206338.404912486,533361.811824226,28090852.5401163,71,0.0073453948974249,734.53948974249,0.0189870282883916,1898.70282883916,0.386863851775886
"historical","High-Income",2001,"65-69","Female",149525.803278525,383810.953593997,28370253.3329099,71,0.00527051350313719,527.051350313719,0.0135286403364178,1352.86403364178,0.389581907129977
"historical","High-Income",2001,"65-69","Male",244153.220742009,622509.88453032,23612187.1461229,71,0.0103401357625652,1034.01357625652,0.0263639230316932,2636.39230316932,0.39220778144948
"historical","High-Income",2001,"70-74","Female",283727.650926674,614849.769287506,26120977.518582,71,0.0108620609900543,1086.20609900543,0.0235385436417956,2353.85436417956,0.461458497830227
"historical","High-Income",2001,"70-74","Male",342922.666167609,811330.893862489,19361504.3095562,71,0.0177115714091676,1771.15714091676,0.0419043314450543,4190.43314450543,0.422666841311889
"historical","High-Income",2001,"75-79","Female",417195.42270025,841262.701790017,21448285.6607372,71,0.0194512246479428,1945.12246479428,0.039222841167675,3922.2841167675,0.4959157488054
"historical","High-Income",2001,"75-79","Male",346778.174006782,814080.370122736,13336361.0985302,71,0.0260024583501267,2600.24583501267,0.0610421661582375,6104.21661582375,0.425975354195679
"historical","High-Income",2001,"80-84","Female",447749.494802064,875883.236863281,13336234.6973096,71,0.0335739063509727,3357.39063509727,0.0656769513092012,6567.69513092012,0.511197698457556
"historical","High-Income",2001,"80-84","Male",292505.795106906,668994.130260143,7070895.26614843,71,0.0413675756883663,4136.75756883663,0.0946123659139628,9461.23659139628,0.437232229516219
"historical","High-Income",2001,"85-89","Female",528768.958596655,978787.344495886,8404233.30021185,71,0.0629169776359405,6291.69776359405,0.11646360941351,11646.360941351,0.540228642687439
"historical","High-Income",2001,"85-89","Male",250724.793136459,545017.405964616,3527415.16715336,71,0.0710789009105485,7107.89009105485,0.154509004508377,15450.9004508377,0.460030799736948
"historical","High-Income",2001,"90-94","Female",374182.510524712,681235.914609352,3448276.89782719,71,0.108512895458161,10851.2895458161,0.197558355896132,19755.8355896132,0.549270087645457
"historical","High-Income",2001,"90-94","Male",130970.265824876,274208.898706649,1095198.08804504,71,0.119585915328488,11958.5915328488,0.25037379237588,25037.379237588,0.477629524215363
"historical","High-Income",2001,"95+","Female",154142.496215048,285133.003145873,865450.893372814,71,0.178106577040238,17810.6577040238,0.329461793071424,32946.1793071424,0.540598578608557
"historical","High-Income",2001,"95+","Male",36631.3474424689,77111.552421712,203958.916967063,71,0.179601598141377,17960.1598141377,0.378073945323825,37807.3945323825,0.475043573784345
"historical","High-Income",2002,"0-4","Female",984.632144357944,55584.4473561142,35115280.0993581,71,2.80399911825264e-05,2.80399911825264,0.00158291339835078,158.291339835078,0.0177141663035647
"historical","High-Income",2002,"0-4","Male",1038.10198162464,71896.847996337,36937142.2319269,71,2.81045559807102e-05,2.81045559807102,0.0019464648224516,194.64648224516,0.01443876902194
"historical","High-Income",2002,"5-9","Female",227.353488996753,6050.45785166839,37051682.6737719,71,6.13611778440745e-06,0.613611778440745,0.000163297788792502,16.3297788792502,0.0375762453967118
"historical","High-Income",2002,"5-9","Male",250.483077858736,8683.271703968,39021755.3828606,71,6.4190622743936e-06,0.64190622743936,0.000222523861850201,22.2523861850201,0.0288466244519646
"historical","High-Income",2002,"10-14","Female",329.359469813654,7053.56377208159,40147981.1506821,71,8.20363715369679e-06,0.820363715369679,0.000175689127321455,17.5689127321455,0.0466940514690287
"historical","High-Income",2002,"10-14","Male",437.504289491877,11501.209489624,42269215.7953852,71,1.03504236182125e-05,1.03504236182125,0.000272094224442168,27.2094224442168,0.038039850494557
"historical","High-Income",2002,"15-19","Female",816.697447548424,15780.5166466515,41763461.0482106,71,1.9555310480749e-05,1.9555310480749,0.000377854618620685,37.7854618620685,0.0517535303713724
"historical","High-Income",2002,"15-19","Male",1525.98865449309,40117.276484387,43845659.8157117,71,3.48036421599537e-05,3.48036421599537,0.000914965737840517,91.4965737840517,0.0380381917273717
"historical","High-Income",2002,"20-24","Female",1377.35860965348,20072.9346709565,42279765.6197433,71,3.25772527227611e-05,3.25772527227611,0.000474764568268635,47.4764568268635,0.0686177000140583
"historical","High-Income",2002,"20-24","Male",3015.48752638653,66269.473593125,44108990.2871499,71,6.83644650842307e-05,6.83644650842307,0.00150240286983923,150.240286983923,0.0455034175297775
"historical","High-Income",2002,"25-29","Female",2285.39829560565,23731.4428185558,43730846.1757587,71,5.22605550878299e-05,5.22605550878299,0.000542670560802249,54.2670560802249,0.0963025431314558
"historical","High-Income",2002,"25-29","Male",5766.9497039534,74465.28643256,45491531.7838142,71,0.000126769741044536,12.6769741044536,0.00163690435368137,163.690435368137,0.0774448065700557
"historical","High-Income",2002,"30-34","Female",4141.66696625552,32807.0545315038,44975652.7860571,71,9.20868672202902e-05,9.20868672202902,0.00072944031935595,72.944031935595,0.126243182309414
"historical","High-Income",2002,"30-34","Male",11112.1898386626,89933.890421933,46819896.1077415,71,0.000237339053745256,23.7339053745256,0.00192084771429176,192.084771429176,0.123559536750036
"historical","High-Income",2002,"35-39","Female",7788.25835237771,50192.0937287579,46320118.4709176,71,0.00016813986253657,16.813986253657,0.00108359165273447,108.359165273447,0.155169027107458
"historical","High-Income",2002,"35-39","Male",22509.96198549,126050.991909166,47724732.025191,71,0.000471662407105991,47.1662407105991,0.00264120900338699,264.120900338699,0.178578221754185
"historical","High-Income",2002,"40-44","Female",15715.3334019175,81678.4477769082,46402468.2816597,71,0.000338674514177276,33.8674514177276,0.00176021773844283,176.021773844283,0.192404897860467
"historical","High-Income",2002,"40-44","Male",48249.9690685596,198795.464538143,47114470.0610873,71,0.00102410085491782,102.410085491782,0.004219414211396,421.9414211396,0.242711619103875
"historical","High-Income",2002,"45-49","Female",26188.2405845761,117723.491083912,44056501.2126033,71,0.000594423975208552,59.4423975208552,0.00267210259198329,267.210259198329,0.222455521353077
"historical","High-Income",2002,"45-49","Male",79458.1987710329,272308.331724534,43848124.4599077,71,0.00181212308963602,181.212308963602,0.00621026178607748,621.026178607748,0.291794960028665
"historical","High-Income",2002,"50-54","Female",40952.7346404529,162912.021558226,40816155.561982,71,0.00100334620143888,100.334620143888,0.00399136124691687,399.136124691687,0.251379451612883
"historical","High-Income",2002,"50-54","Male",115778.519399343,352510.094005468,39629903.590963,71,0.00292149384450546,292.149384450546,0.00889505302974929,889.505302974929,0.328440295379308
"historical","High-Income",2002,"55-59","Female",48093.887512187,180957.533161831,34656160.914378,71,0.00138774423488535,138.774423488535,0.00522151122303786,522.151122303786,0.265774442610115
"historical","High-Income",2002,"55-59","Male",119374.158731114,354446.728334291,32637245.0339712,71,0.0036576052484473,365.76052484473,0.0108601914152177,1086.01914152177,0.336790127227604
"historical","High-Income",2002,"60-64","Female",97297.9459984041,281669.017372153,31319838.8872953,71,0.00310659152330034,310.659152330034,0.00899330990768315,899.330990768315,0.345433611783613
"historical","High-Income",2002,"60-64","Male",202852.962773943,527323.184634992,28065935.4705768,71,0.00722772853898299,722.772853898299,0.0187887264683486,1878.87264683486,0.384684323930032
"historical","High-Income",2002,"65-69","Female",150271.336811308,385321.74974186,28827224.2594416,71,0.00521282713378451,521.282713378451,0.0133665921586487,1336.65921586487,0.389989241230167
"historical","High-Income",2002,"65-69","Male",246459.433224224,626016.090357708,24065091.2765414,71,0.0102413670653504,1024.13670653504,0.0260134517323833,2601.34517323833,0.39369504557526
"historical","High-Income",2002,"70-74","Female",276420.127088397,604728.743581682,26026465.6417141,71,0.0106207324072986,1062.07324072986,0.0232351465583728,2323.51465583728,0.457097715334678
"historical","High-Income",2002,"70-74","Male",338036.397211975,805661.878038245,19492327.2199133,71,0.0173420235253715,1734.20235253715,0.0413322569926481,4133.22569926481,0.419576011260555
